"id";"current_age";"retirement_age";"birth_year";"birth_month";"gender";"address";"latitude";"longitude";"per_capita_income";"yearly_income";"total_debt";"credit_score";"num_credit_cards"
1767;21;65;1998;9;"Female";"3208 El Camino Street";39.7;-86.38;"23355.00";"47622.00";"87054.00";709;2
1768;28;65;1991;9;"Female";"3615 Lafayette Boulevard";40.43;-75.34;"25205.00";"51391.00";"84768.00";573;1
1769;75;65;1944;7;"Male";"177 Mill Boulevard";39.69;-74.25;"21861.00";"46031.00";"8332.00";661;5
1770;30;66;1989;9;"Male";"6657 West Street";26.61;-80.05;"18415.00";"37544.00";"15489.00";703;4
1771;41;66;1978;12;"Male";"7662 Mountain View Boulevard";38.76;-121.28;"25476.00";"51943.00";"61722.00";794;3
1772;47;70;1972;10;"Male";"9070 West Street";34.09;-117.58;"24603.00";"50163.00";"97188.00";761;4
1773;22;70;1997;9;"Male";"675 Norfolk Drive";29.76;-95.38;"26420.00";"53873.00";"76960.00";742;1
1774;52;69;1967;10;"Male";"653 Mill Street";44.96;-93.26;"20662.00";"42129.00";"101742.00";758;4
1775;26;67;1993;8;"Male";"2484 Norfolk Drive";38.91;-75.43;"18622.00";"37968.00";"55982.00";788;3
1776;47;75;1972;10;"Male";"130 Lincoln Drive";40.04;-82.12;"21156.00";"43133.00";"44263.00";693;3
1777;47;67;1972;5;"Male";"166 12th Street";38.83;-77.21;"30622.00";"62432.00";"95799.00";741;5
1778;29;63;1990;3;"Male";"32595 River Drive";35.49;-119.3;"14556.00";"29682.00";"65845.00";659;2
1779;30;69;1989;4;"Male";"989 Hill Lane";33.46;-82.5;"15755.00";"32125.00";"58712.00";733;2
1780;46;70;1973;10;"Male";"9344 Mill Drive";36.62;-121.82;"18663.00";"38054.00";"63293.00";666;1
1781;29;53;1990;3;"Male";"73 South Lane";42.93;-75.46;"17681.00";"36050.00";"45559.00";708;3
1782;59;61;1961;2;"Female";"4254 Plum Lane";33.74;-117.99;"19438.00";"39633.00";"58586.00";777;3
1783;52;70;1967;9;"Male";"2093 Ocean Street";37.78;-122.24;"18443.00";"37607.00";"63689.00";749;5
1784;51;68;1969;1;"Male";"6310 El Camino Drive";38.96;-90.18;"21680.00";"44206.00";"62813.00";690;1
1785;40;64;1979;10;"Male";"344 11th Street";25.92;-97.48;"12684.00";"25861.00";"42050.00";607;3
1786;48;63;1971;3;"Female";"7554 Sixth Street";40.83;-81.26;"18936.00";"38611.00";"93255.00";755;5
1787;52;66;1967;9;"Female";"417 Hill Lane";38.04;-84.45;"28583.00";"58278.00";"51539.00";689;6
1788;59;66;1960;9;"Female";"420 Littlewood Drive";29.71;-90.59;"20521.00";"41845.00";"90940.00";673;4
1789;40;65;1979;3;"Female";"57 West Boulevard";38.22;-86.86;"18898.00";"38527.00";"36933.00";684;2
1790;21;69;1998;3;"Male";"727 Valley Stream Boulevard";41.24;-73.31;"55814.00";"113797.00";"169684.00";660;1
1791;61;67;1958;11;"Male";"4975 Madison Boulevard";39.77;-86.14;"16045.00";"32716.00";"46919.00";593;3
1792;18;68;2001;11;"Female";"1987 Hillside Lane";44.02;-72.23;"15062.00";"30712.00";"38054.00";723;2
1793;37;63;1982;8;"Male";"5608 Hillside Avenue";34.77;-89.44;"14367.00";"29297.00";"36303.00";825;4
1794;49;58;1970;12;"Male";"469 Catherine Avenue";29.45;-98.5;"36852.00";"75137.00";"175263.00";631;1
1795;25;66;1994;10;"Female";"79 Hill Avenue";45.25;-93.33;"29580.00";"60310.00";"91017.00";647;6
1796;60;67;1959;4;"Female";"89075 Spruce Drive";38.56;-86.61;"15138.00";"30867.00";"12686.00";794;3
1797;67;65;1952;11;"Male";"391 Martin Luther King Boulevard";37.71;-122.16;"24971.00";"30962.00";"15336.00";743;5
1798;79;65;1940;4;"Male";"760 Tenth Avenue";40.69;-89.43;"24926.00";"37898.00";"32994.00";517;2
1799;32;55;1987;4;"Male";"3249 12th Drive";47.75;-122.04;"51751.00";"105515.00";"192458.00";646;4
1800;62;55;1958;2;"Male";"506 Washington Lane";37.48;-86.29;"14038.00";"9445.00";"14856.00";641;2
1801;18;64;2001;9;"Female";"3371 Madison Boulevard";33.29;-117.3;"15520.00";"31644.00";"70064.00";480;1
1802;39;62;1980;11;"Female";"719 Third Lane";40.34;-74.44;"29088.00";"59313.00";"102360.00";802;2
1803;26;60;1993;4;"Female";"596 Mountain View Lane";41.66;-70.34;"23129.00";"47160.00";"64193.00";578;1
1804;18;65;2001;9;"Male";"1335 Norfolk Drive";41.56;-70.55;"21335.00";"43499.00";"108468.00";701;4
1805;38;68;1981;5;"Male";"679 Bayview Lane";45.99;-84.36;"13053.00";"26613.00";"17008.00";718;2
1806;59;62;1961;2;"Female";"299 11th Street";42.31;-71.64;"39418.00";"80371.00";"108499.00";822;1
1807;47;65;1972;12;"Female";"14780 Plum Lane";40.84;-73.87;"25537.00";"52065.00";"98613.00";828;5
1808;31;69;1988;8;"Female";"1415 Sixth Street";32.02;-102.1;"17329.00";"35331.00";"55566.00";697;4
1809;42;71;1977;9;"Female";"338 Bayview Lane";38.81;-77.72;"35905.00";"73208.00";"115827.00";664;6
1810;66;66;1953;12;"Male";"350 North Street";42.22;-83.36;"18879.00";"31175.00";"5846.00";711;5
1811;83;67;1936;3;"Male";"308 Second Boulevard";37.34;-122.11;"76725.00";"82009.00";"6229.00";764;8
1812;31;62;1988;5;"Female";"551 Essex Drive";34.78;-92.25;"25002.00";"50978.00";"76898.00";574;2
1813;35;66;1984;4;"Female";"334 Birch Drive";35.82;-87.01;"27637.00";"56350.00";"120125.00";808;4
1814;41;68;1979;1;"Female";"136 South Street";41.83;-87.68;"16114.00";"32856.00";"26535.00";703;3
1815;59;66;1960;3;"Female";"8060 Pine Boulevard";41.82;-71.41;"30403.00";"61991.00";"2151.00";758;4
1816;39;69;1980;4;"Female";"251 Main Lane";40.47;-86.13;"16794.00";"34241.00";"79551.00";784;2
1817;52;64;1968;2;"Female";"25622 Lake Street";29.55;-95.27;"36253.00";"73920.00";"166395.00";683;1
1818;85;65;1934;6;"Female";"23 11th Avenue";36.73;-76.04;"29485.00";"41843.00";"1741.00";500;3
1819;20;69;1999;8;"Female";"621 Fifth Boulevard";30.58;-91.15;"17440.00";"35559.00";"59164.00";672;2
1820;60;65;1959;7;"Female";"822 Lake Drive";25.77;-80.2;"18828.00";"38394.00";"69393.00";693;5
1821;21;68;1998;9;"Male";"740 Burns Lane";38.27;-104.62;"21394.00";"43617.00";"16661.00";803;3
1822;87;65;1933;1;"Female";"7736 Eighth Boulevard";27.09;-82.43;"14395.00";"22894.00";"1501.00";767;5
1823;67;70;1952;5;"Male";"172 Third Lane";33.27;-111.94;"32056.00";"65362.00";"27745.00";743;6
1824;23;65;1996;7;"Male";"374 East Lane";40.44;-86.91;"24737.00";"50433.00";"97029.00";838;3
1825;70;65;1949;9;"Female";"817 Ocean Avenue";39.69;-104.81;"24849.00";"45754.00";"9066.00";718;4
1826;45;61;1974;5;"Female";"94936 Elm Drive";28.92;-81.92;"8155.00";"16628.00";"33926.00";654;1
1827;59;67;1960;5;"Male";"6320 East Avenue";33.25;-116.98;"22727.00";"46341.00";"78610.00";686;6
1828;50;68;1969;6;"Male";"35 Hillside Drive";41.83;-87.68;"0.00";"2466.00";"5521.00";711;2
1829;25;68;1995;2;"Male";"4920 Valley Stream Drive";33.34;-84.1;"21682.00";"44204.00";"59310.00";710;3
1830;56;75;1963;9;"Male";"1184 Essex Lane";35.05;-83.19;"15899.00";"32418.00";"84507.00";758;4
1831;25;60;1994;5;"Female";"4386 El Camino Boulevard";30.33;-81.65;"19382.00";"39520.00";"61310.00";595;2
1832;36;67;1983;10;"Male";"151 Lafayette Drive";40.71;-124.11;"17839.00";"36372.00";"79220.00";684;2
1833;27;71;1993;1;"Male";"5514 Norfolk Boulevard";35.58;-88.5;"17179.00";"35026.00";"11468.00";743;5
1834;32;66;1987;7;"Female";"767 Park Drive";33.57;-101.87;"17444.00";"35565.00";"54634.00";681;3
1835;25;65;1994;8;"Female";"355 Burns Boulevard";40.86;-76.78;"16519.00";"33682.00";"42690.00";793;1
1836;35;73;1984;10;"Male";"356 Mill Street";28.92;-81.92;"8491.00";"17316.00";"26872.00";748;1
1837;66;66;1953;5;"Female";"56 Tenth Boulevard";33.97;-118.24;"11649.00";"24947.00";"1767.00";766;4
1838;18;68;2001;12;"Female";"753 East Avenue";35.05;-78.87;"19520.00";"39803.00";"53607.00";695;1
1839;59;60;1960;6;"Female";"1892 Catherine Street";37.13;-85.96;"13456.00";"27439.00";"84665.00";631;1
1840;46;71;1974;2;"Female";"576 Martin Luther King Street";45.49;-122.8;"21702.00";"44249.00";"103229.00";706;5
1841;28;71;1991;5;"Female";"672 Grant Lane";29.98;-81.67;"19805.00";"40381.00";"63008.00";730;3
1842;45;64;1974;10;"Male";"41307 Main Lane";35.11;-106.62;"15385.00";"31373.00";"58481.00";637;2
1843;89;73;1930;11;"Male";"89 Wessex Street";41.5;-87.63;"16503.00";"38761.00";"69.00";760;7
1844;79;72;1941;2;"Male";"829 Birch Boulevard";27.8;-97.39;"23608.00";"37503.00";"14272.00";706;5
1845;30;68;1989;7;"Male";"498 Mountain View Avenue";40.53;-89.35;"23199.00";"47300.00";"93788.00";784;1
1846;82;64;1937;10;"Male";"635 Sussex Drive";36.74;-91.86;"14191.00";"33356.00";"938.00";566;4
1847;22;60;1998;1;"Female";"566 Hillside Street";28.18;-82.74;"15418.00";"31443.00";"52826.00";676;1
1848;31;66;1988;11;"Female";"4947 Sussex Boulevard";40.1;-74.93;"24817.00";"50599.00";"83732.00";791;2
1849;39;66;1980;11;"Female";"364 12th Drive";47.13;-122.4;"20345.00";"41483.00";"64098.00";721;2
1850;18;61;2001;9;"Female";"293 South Street";31.94;-94.85;"16183.00";"32998.00";"45196.00";736;1
1851;48;72;1972;1;"Male";"73 Essex Lane";35.83;-78.83;"37121.00";"75682.00";"37163.00";727;5
1852;57;75;1962;12;"Male";"41011 Seventh Boulevard";33.27;-111.94;"32056.00";"65357.00";"21844.00";685;4
1853;39;70;1980;5;"Male";"546 First Avenue";40.34;-94.87;"18226.00";"37165.00";"0.00";771;3
1854;48;69;1972;1;"Male";"4405 Wessex Drive";35.06;-85.25;"23706.00";"48337.00";"70603.00";625;2
1855;67;66;1952;3;"Male";"1 Burns Lane";37.3;-121.8;"25115.00";"31287.00";"25844.00";728;4
1856;51;65;1968;11;"Male";"1209 George Drive";34.93;-78.72;"18376.00";"37467.00";"50461.00";784;4
1857;32;66;1987;8;"Male";"4063 Burns Boulevard";40.77;-74.39;"47698.00";"97248.00";"197100.00";775;5
1858;73;64;1946;12;"Male";"6781 Spruce Boulevard";34.25;-118.41;"14317.00";"26481.00";"10392.00";705;1
1859;68;66;1952;1;"Male";"530 Federal Drive";41.44;-74.42;"22621.00";"38689.00";"8942.00";836;5
1860;33;65;1986;6;"Female";"689 Littlewood Lane";34.48;-87.28;"17271.00";"35213.00";"87653.00";719;3
1861;57;65;1962;5;"Female";"992 Forest Street";33.1;-96.66;"32580.00";"66427.00";"103290.00";779;5
1862;25;65;1994;4;"Female";"7111 Lexington Avenue";41.57;-93.61;"18568.00";"37864.00";"57052.00";686;1
1863;44;61;1975;12;"Female";"25 Hill Drive";42.29;-85.22;"21639.00";"44124.00";"107162.00";850;1
1864;20;69;1999;8;"Male";"1177 Elm Avenue";42.79;-73.67;"24904.00";"50776.00";"19785.00";701;1
1865;19;66;2000;9;"Male";"616 Catherine Avenue";40.04;-75.42;"58297.00";"118862.00";"276156.00";782;1
1866;22;67;1998;2;"Male";"213 Rose Drive";32.85;-96.96;"30475.00";"62135.00";"75209.00";676;2
1867;33;69;1986;10;"Male";"514 Sixth Boulevard";29.45;-98.5;"21563.00";"43968.00";"71218.00";644;1
1868;24;69;1995;8;"Male";"39289 Essex Street";33.9;-117.61;"28049.00";"57187.00";"9756.00";714;2
1869;28;71;1991;9;"Male";"96707 East Boulevard";34.78;-86.95;"16912.00";"34487.00";"52077.00";702;1
1870;24;70;1995;6;"Male";"5458 Spruce Street";32.85;-117.2;"34848.00";"71054.00";"106595.00";767;2
1871;83;65;1936;7;"Male";"3241 Park Lane";35.11;-106.62;"15385.00";"16611.00";"1797.00";696;5
1872;62;65;1957;10;"Male";"8915 Sixth Avenue";33.95;-84.54;"33093.00";"67470.00";"93795.00";804;6
1873;51;67;1968;12;"Female";"3722 Valley Boulevard";31.84;-106.43;"16823.00";"34302.00";"84935.00";651;3
1874;49;66;1970;9;"Male";"7505 Tenth Boulevard";25.77;-80.2;"18828.00";"38390.00";"87923.00";783;4
1875;56;69;1963;4;"Male";"4966 Grant Street";40.89;-81.58;"22170.00";"45202.00";"71022.00";683;4
1876;50;70;1969;7;"Male";"2040 Washington Boulevard";38.05;-84.72;"21869.00";"44587.00";"17148.00";775;6
1877;65;66;1955;1;"Male";"190 Sixth Drive";32.92;-96.45;"34659.00";"70673.00";"87605.00";714;4
1878;18;64;2002;1;"Male";"631 Elm Drive";34.32;-118.38;"19508.00";"39778.00";"60850.00";702;1
1879;50;60;1969;5;"Male";"659 Valley Drive";35.66;-80.48;"18724.00";"38179.00";"50559.00";609;2
1880;61;66;1958;11;"Male";"8001 Essex Boulevard";43.06;-87.96;"15487.00";"31579.00";"52419.00";771;3
1881;67;67;1952;9;"Male";"159 Mill Street";42.05;-83.38;"22321.00";"56542.00";"9097.00";733;6
1882;58;65;1961;10;"Male";"860 Maple Avenue";37.59;-122.06;"29097.00";"59322.00";"145137.00";694;3
1883;76;66;1943;5;"Male";"3462 Ocean Boulevard";38.49;-121.53;"26815.00";"51942.00";"22839.00";723;4
1884;18;64;2001;5;"Male";"660 Seventh Drive";39.98;-82.98;"28092.00";"57281.00";"89114.00";850;1
1885;46;65;1973;9;"Male";"189 Forest Street";33.99;-83.72;"18171.00";"37056.00";"75730.00";753;4
1886;26;66;1993;12;"Male";"6693 George Drive";47.44;-122.28;"20233.00";"41255.00";"85439.00";683;2
1887;18;70;2002;1;"Male";"729 Wessex Drive";26.63;-81.85;"17522.00";"35731.00";"71825.00";503;2
1888;75;59;1944;6;"Female";"7854 Plum Avenue";44.65;-93.17;"28429.00";"41513.00";"15899.00";748;3
1889;66;67;1953;7;"Male";"23 El Camino Street";27.97;-82.76;"23528.00";"47972.00";"0.00";748;5
1890;29;65;1991;1;"Male";"338 Spruce Lane";41.18;-77.31;"15708.00";"32024.00";"69171.00";754;1
1891;47;66;1973;2;"Female";"96 Jefferson Street";29.19;-81.05;"16733.00";"34112.00";"39842.00";725;4
1892;22;62;1997;7;"Male";"449 Washington Street";35.01;-97.33;"15966.00";"32557.00";"60053.00";637;2
1893;26;59;1993;12;"Male";"6222 Sixth Lane";43.1;-71.73;"26084.00";"53182.00";"99550.00";623;1
1894;21;70;1999;1;"Female";"6595 Summit Boulevard";41.51;-93.48;"23347.00";"47602.00";"89319.00";790;2
1895;56;65;1963;3;"Female";"900 Littlewood Street";39.75;-74.22;"20034.00";"40848.00";"146608.00";706;2
1896;50;79;1969;9;"Female";"6695 River Lane";41.91;-83.38;"19736.00";"40246.00";"74352.00";641;5
1897;38;67;1981;3;"Male";"683 Washington Street";40.87;-73.4;"51032.00";"104049.00";"247623.00";741;2
1898;44;72;1975;9;"Male";"5521 Spruce Avenue";32.35;-86.28;"25009.00";"50993.00";"75783.00";675;5
1899;31;67;1988;8;"Female";"761 Main Avenue";47.94;-122.0;"28037.00";"57166.00";"111755.00";737;2
1900;62;62;1958;2;"Female";"690 Oak Street";43.06;-87.96;"19483.00";"36465.00";"12789.00";688;1
1901;63;69;1956;3;"Female";"292 First Avenue";43.69;-84.76;"16542.00";"33728.00";"107287.00";730;3
1902;36;68;1984;2;"Female";"4350 Valley Boulevard";39.74;-81.51;"15950.00";"32522.00";"28260.00";769;2
1903;50;68;1969;9;"Female";"9794 Essex Lane";47.68;-122.38;"35031.00";"71427.00";"115702.00";709;3
1904;69;70;1951;2;"Male";"5844 Littlewood Street";35.95;-95.38;"15195.00";"30983.00";"10019.00";757;5
1905;36;68;1983;12;"Male";"9340 Valley Street";27.48;-82.57;"13972.00";"28489.00";"6087.00";808;4
1906;18;71;2001;10;"Male";"3699 Lafayette Avenue";41.26;-96.01;"14199.00";"28950.00";"61297.00";609;1
1907;37;66;1982;5;"Female";"4189 Birch Street";22.21;-159.41;"16898.00";"34457.00";"48966.00";666;2
1908;78;66;1942;2;"Female";"3601 Catherine Boulevard";35.97;-83.94;"24801.00";"44469.00";"12777.00";733;5
1909;56;66;1963;5;"Male";"603 Lake Avenue";34.02;-118.28;"13002.00";"26510.00";"53023.00";696;4
1910;49;59;1970;5;"Male";"710 North Lane";27.48;-82.57;"17590.00";"35868.00";"48465.00";562;4
1911;58;75;1961;11;"Female";"3856 Valley Boulevard";37.08;-94.5;"16574.00";"33793.00";"108196.00";768;4
1912;37;60;1982;7;"Female";"3510 Mountain View Street";44.96;-93.26;"22059.00";"44976.00";"134335.00";684;1
1913;60;57;1960;1;"Female";"561 Martin Luther King Avenue";42.47;-83.49;"34259.00";"31121.00";"32768.00";619;5
1914;21;70;1998;4;"Female";"5259 Lake Drive";36.78;-76.08;"20678.00";"42161.00";"59210.00";672;1
1915;54;65;1965;6;"Male";"758 Sixth Boulevard";41.32;-74.18;"25534.00";"52062.00";"97881.00";775;4
1916;82;71;1937;4;"Male";"62696 Norfolk Drive";30.65;-84.69;"15069.00";"10142.00";"1809.00";767;7
1917;49;69;1970;5;"Male";"3225 Lexington Street";40.92;-72.92;"28694.00";"58503.00";"37838.00";680;4
1918;45;67;1974;6;"Male";"955 Seventh Avenue";32.59;-85.48;"20782.00";"42379.00";"64124.00";550;1
1919;83;59;1936;11;"Male";"7994 Maple Lane";40.95;-72.19;"37846.00";"80493.00";"2027.00";610;5
1920;64;66;1955;7;"Male";"3315 Lake Lane";46.04;-95.29;"15325.00";"31244.00";"51924.00";713;4
1921;44;65;1975;3;"Male";"704 Third Avenue";34.12;-83.22;"15726.00";"32064.00";"9833.00";709;3
1922;79;65;1940;11;"Male";"127 Valley Boulevard";32.85;-117.2;"34848.00";"53222.00";"23051.00";640;1
1923;42;67;1977;8;"Male";"9387 Lincoln Boulevard";37.02;-93.47;"17222.00";"35119.00";"57463.00";850;3
1924;47;57;1973;1;"Male";"605 Hillside Boulevard";29.97;-92.12;"18730.00";"38190.00";"81968.00";652;1
1925;25;63;1994;11;"Male";"225 Seventh Avenue";45.11;-93.39;"29872.00";"60910.00";"110864.00";679;2
1926;70;67;1950;1;"Female";"867 Valley Stream Boulevard";28.78;-81.27;"17736.00";"26574.00";"5244.00";689;3
1927;28;65;1991;5;"Male";"35 Sixth Boulevard";41.07;-85.13;"17264.00";"35199.00";"68569.00";739;2
1928;56;68;1963;7;"Male";"273 Ocean Street";45.79;-122.69;"27308.00";"55682.00";"82696.00";750;4
1929;29;64;1990;8;"Male";"1734 George Drive";37.72;-122.41;"20536.00";"41873.00";"76725.00";717;1
1930;26;68;1993;10;"Male";"55 Madison Drive";33.2;-97.75;"21810.00";"44470.00";"66413.00";721;3
1931;58;72;1961;6;"Male";"8996 Third Street";42.41;-71.16;"40694.00";"82974.00";"181429.00";503;2
1932;26;60;1993;12;"Female";"15 Valley Stream Drive";32.59;-116.58;"9352.00";"19069.00";"23153.00";658;1
1933;26;64;1993;5;"Male";"345 Elm Avenue";29.57;-81.21;"14546.00";"29658.00";"45750.00";589;2
1934;47;67;1973;1;"Female";"820 Second Lane";34.0;-118.3;"13614.00";"27763.00";"59691.00";691;1
1935;23;65;1997;2;"Female";"98 Mountain View Drive";30.21;-92.02;"22001.00";"44862.00";"78350.00";750;3
1936;86;68;1933;7;"Female";"406 El Camino Boulevard";44.4;-73.0;"26951.00";"35685.00";"1135.00";714;5
1937;65;62;1955;2;"Female";"230 Plum Avenue";38.78;-90.7;"25350.00";"17056.00";"29112.00";667;5
1938;22;67;1997;7;"Male";"295 Valley Drive";29.45;-98.5;"28135.00";"57367.00";"115418.00";795;2
1939;43;69;1976;11;"Female";"480 First Lane";33.95;-118.29;"12362.00";"25207.00";"34107.00";685;1
1940;40;65;1979;10;"Female";"464 Lake Drive";40.74;-73.85;"13177.00";"26865.00";"19529.00";826;5
1941;38;78;1981;8;"Male";"2867 Federal Drive";33.14;-95.95;"18934.00";"38609.00";"27463.00";740;3
1942;77;63;1942;3;"Female";"2073 South Avenue";40.71;-73.99;"0.00";"1.00";"0.00";673;3
1943;19;65;2000;9;"Female";"1134 Valley Drive";41.71;-72.83;"46762.00";"95348.00";"71972.00";706;3
1944;62;65;1957;11;"Female";"2 Elm Drive";38.95;-84.54;"24218.00";"49378.00";"104480.00";740;4
1945;56;70;1964;2;"Female";"7728 Oak Drive";34.72;-92.35;"14736.00";"30042.00";"9208.00";727;4
1946;76;66;1943;6;"Male";"9186 Washington Avenue";41.47;-81.67;"19524.00";"41109.00";"21486.00";698;2
1947;87;66;1932;4;"Male";"770 Maple Street";31.62;-82.88;"14060.00";"27971.00";"1265.00";765;4
1948;24;58;1995;3;"Male";"4132 Norfolk Boulevard";38.95;-76.95;"23166.00";"47234.00";"89154.00";685;3
1949;28;67;1991;7;"Female";"993 Ninth Street";32.46;-86.44;"21796.00";"44444.00";"130382.00";706;1
1950;39;73;1980;3;"Female";"63 Plum Street";36.69;-84.47;"10942.00";"22312.00";"39445.00";720;5
1951;48;66;1971;5;"Female";"328 Birch Street";39.13;-76.69;"31075.00";"63355.00";"0.00";708;5
1952;26;54;1993;7;"Female";"541 Federal Avenue";27.75;-82.64;"18100.00";"36909.00";"102869.00";821;1
1953;29;68;1991;1;"Female";"21 Lafayette Drive";43.59;-88.28;"21579.00";"43996.00";"16260.00";842;3
1954;47;68;1973;1;"Female";"965 Wessex Street";33.94;-117.95;"23740.00";"48406.00";"80441.00";683;3
1955;85;62;1934;4;"Female";"7016 Hillside Lane";35.54;-82.84;"16248.00";"28134.00";"2081.00";674;2
1956;43;71;1976;8;"Female";"93 11th Avenue";33.81;-117.97;"18330.00";"37371.00";"3378.00";739;4
1957;40;74;1979;9;"Male";"1977 Lake Avenue";34.15;-118.6;"47055.00";"95945.00";"222735.00";772;2
1958;51;72;1969;2;"Male";"2994 Tenth Lane";35.05;-78.87;"18316.00";"37346.00";"64030.00";680;5
1959;46;59;1973;4;"Male";"8750 Lake Boulevard";41.57;-81.2;"25565.00";"52130.00";"80367.00";701;1
1960;30;61;1989;12;"Male";"334 Rose Boulevard";38.96;-76.85;"23500.00";"47916.00";"69567.00";612;1
1961;18;66;2002;1;"Male";"6295 Norfolk Boulevard";35.59;-77.37;"17116.00";"34904.00";"46002.00";657;2
1962;34;68;1985;9;"Male";"2066 Ninth Lane";41.8;-87.92;"45307.00";"92375.00";"156949.00";712;5
1963;98;69;1921;11;"Male";"468 Spruce Street";38.35;-121.93;"26137.00";"33869.00";"370.00";821;7
1964;68;64;1951;12;"Male";"973 Federal Drive";35.64;-78.45;"22644.00";"38637.00";"30595.00";643;4
1965;24;65;1996;1;"Male";"34 Oak Boulevard";43.9;-123.02;"18364.00";"37443.00";"0.00";745;1
1966;42;68;1977;11;"Male";"3835 Norfolk Street";36.05;-90.51;"15447.00";"31499.00";"45661.00";782;4
1967;55;74;1964;9;"Male";"3570 North Boulevard";33.64;-117.67;"30307.00";"61793.00";"686.00";767;4
1968;25;69;1994;11;"Female";"611 Elm Lane";40.94;-73.86;"31299.00";"63816.00";"100128.00";775;1
1969;84;65;1935;4;"Male";"402 El Camino Drive";27.48;-82.57;"29583.00";"44690.00";"2249.00";733;5
1970;18;66;2001;6;"Male";"876 Main Avenue";42.32;-72.67;"25442.00";"51873.00";"70144.00";731;2
1971;48;66;1971;9;"Male";"829 Grant Boulevard";43.45;-76.5;"20447.00";"41690.00";"69869.00";763;2
1972;73;68;1946;3;"Female";"3802 Maple Street";41.47;-81.67;"9389.00";"13089.00";"10928.00";772;4
1973;58;65;1962;1;"Female";"501 Grant Lane";34.87;-85.5;"15950.00";"32520.00";"29433.00";731;4
1974;74;57;1945;4;"Female";"826 12th Drive";39.99;-111.81;"18058.00";"31792.00";"28723.00";647;3
1975;53;67;1967;2;"Female";"8224 Fourth Drive";41.55;-73.03;"19114.00";"38972.00";"44098.00";738;3
1976;33;69;1986;3;"Female";"2552 Forest Avenue";39.61;-76.85;"27906.00";"56897.00";"0.00";699;5
1977;43;69;1976;8;"Female";"825 Sussex Avenue";41.5;-87.5;"28048.00";"57185.00";"0.00";773;3
1978;19;71;2000;12;"Female";"76 Birch Drive";32.76;-94.34;"15299.00";"31197.00";"84749.00";844;2
1979;38;68;1982;2;"Female";"731 Lincoln Boulevard";26.37;-80.1;"31706.00";"64647.00";"58250.00";738;4
1980;54;63;1965;5;"Male";"990 West Street";29.37;-95.45;"22856.00";"46603.00";"57177.00";612;1
1981;48;65;1972;1;"Male";"8975 Littlewood Boulevard";26.63;-81.99;"19274.00";"39303.00";"23650.00";702;7
1982;30;71;1990;2;"Male";"5737 Washington Boulevard";40.13;-75.06;"34043.00";"69412.00";"64273.00";699;2
1983;50;67;1969;3;"Male";"655 George Boulevard";33.55;-117.78;"69236.00";"141161.00";"0.00";773;3
